number_of_reviews,price,,N,mean,sd,,
8,$149.00 ,,,,,,
8,$245.00 ,,,,,,
8,$119.00 ,,,,,,
8,$99.00 ,,,,,,
8,$250.00 ,,,,,,
8,$140.00 ,,,,,,
8,$153.00 ,,,,,,
8,$249.00 ,,,,,,
8,$129.00 ,,,,,,
8,$200.00 ,,,,,,
8,$101.00 ,,,,,,
8,$45.00 ,,,,,,
8,$99.00 ,,,,,,
8,$70.00 ,,,,,,
8,$45.00 ,,,,,,
8,$150.00 ,,,,,,
8,$74.00 ,,,,,,
8,$45.00 ,,,,,,
8,$28.00 ,,,,,,
8,$95.00 ,,,,,,
8,$175.00 ,,,,,,
8,$85.00 ,,,,,,
8,$150.00 ,,,,,,
8,$135.00 ,,,,,,
8,$100.00 ,,,,,,
8,$159.00 ,,,,,,
8,$125.00 ,,,,,,
8,$140.00 ,,,,,,
8,$97.00 ,,,,,,
8,$160.00 ,,,,,,
8,$180.00 ,,,,,,
8,$49.00 ,,,,,,
8,$90.00 ,,,,,,
8,$125.00 ,,,,,,
8,$80.00 ,,,,,,
8,$175.00 ,,,,,,
8,$99.00 ,,,,,,
8,$240.00 ,,,,,,
8,$60.00 ,,,,,,
8,$215.00 ,,,,,,
8,$45.00 ,,,,,,
8,$225.00 ,,,,,,
8,$150.00 ,,,,,,
8,$78.00 ,,,,,,
8,$260.00 ,,,,,,
9,$148.00 ,,,,,,
9,$150.00 ,,,,,,
9,$170.00 ,,,,,,
9,$150.00 ,,,,,,
9,$75.00 ,,,,,,
9,$350.00 ,,,,,,
9,$122.00 ,,,,,,
9,$150.00 ,,,,,,
9,$775.00 ,,,,,,
9,$98.00 ,,,,,,
9,$98.00 ,,,,,,
9,$63.00 ,,,,,,
9,$43.00 ,,,,,,
9,$90.00 ,,,,,,
9,$90.00 ,,,,,,
9,$100.00 ,,,,,,
9,$90.00 ,,,,,,
9,$199.00 ,,,,,,
9,$90.00 ,,,,,,
9,$85.00 ,,,,,,
9,$75.00 ,,,,,,
9,$125.00 ,,,,,,
9,$125.00 ,,,,,,
9,$225.00 ,,,,,,
9,$95.00 ,,,,,,
9,$197.00 ,,,,,,
9,$215.00 ,,,,,,
9,$175.00 ,,,,,,
9,$181.00 ,,,,,,
9,$68.00 ,,,,,,
9,$199.00 ,,,,,,
9,$365.00 ,,,,,,
9,$99.00 ,,,,,,
9,$115.00 ,,,,,,
9,$99.00 ,,,,,,
9,$85.00 ,,,,,,
9,$66.00 ,,,,,,
9,$110.00 ,,,,,,
9,$75.00 ,,,,,,
9,$38.00 ,,,,,,
9,$70.00 ,,,,,,
9,$150.00 ,,,,,,
9,$150.00 ,,,,,,
9,$95.00 ,,,,,,
9,$70.00 ,,,,,,
9,$80.00 ,,,,,,
9,$35.00 ,,,,,,
9,$250.00 ,,,,,,
9,$119.00 ,,,,,,
9,$80.00 ,,,,,,
9,$90.00 ,,,,,,
9,$52.00 ,,,,,,
9,$82.00 ,,,,,,
9,$65.00 ,,,,,,
9,$78.00 ,,,,,,
9,$81.00 ,,,,,,
9,$175.00 ,,,,,,
9,$80.00 ,,,,,,
9,$115.00 ,,,,,,
9,$119.00 ,,,,,,
9,$60.00 ,,,,,,
9,$65.00 ,,,,,,
9,$100.00 ,,,,,,
9,$80.00 ,,,,,,
9,$145.00 ,,,,,,
9,$85.00 ,,,,,,
9,$125.00 ,,,,,,
9,$109.00 ,,,,,,
9,$250.00 ,,,,,,
9,$180.00 ,,,,,,
9,$70.00 ,,,,,,
9,$80.00 ,,,,,,
9,$150.00 ,,,,,,
9,$115.00 ,,,,,,
9,$85.00 ,,,,,,
9,$125.00 ,,,,,,
9,$185.00 ,,,,,,
10,$80.00 ,,,,,,
10,$126.00 ,,,,,,
10,$225.00 ,,,,,,
10,$49.00 ,,,,,,
10,$180.00 ,,,,,,
10,$145.00 ,,,,,,
10,$160.00 ,,,,,,
10,$99.00 ,,,,,,
10,$85.00 ,,,,,,
10,$89.00 ,,,,,,
10,$115.00 ,,,,,,
10,$80.00 ,,,,,,
10,$150.00 ,,,,,,
10,$99.00 ,,,,,,
10,$110.00 ,,,,,,
10,$145.00 ,,,,,,
10,$250.00 ,,,,,,
10,$125.00 ,,,,,,
10,$67.00 ,,,,,,
10,$155.00 ,,,,,,
10,$220.00 ,,,,,,
10,$79.00 ,,,,,,
10,$50.00 ,,,,,,
10,$250.00 ,,,,,,
10,$170.00 ,,,,,,
10,$138.00 ,,,,,,
10,$100.00 ,,,,,,
10,$143.00 ,,,,,,
10,$195.00 ,,,,,,
10,$230.00 ,,,,,,
10,$280.00 ,,,,,,
10,$139.00 ,,,,,,
10,$104.00 ,,,,,,
10,$110.00 ,,,,,,
10,$145.00 ,,,,,,
10,$120.00 ,,,,,,
10,$85.00 ,,,,,,
10,$350.00 ,,,,,,
10,$300.00 ,,,,,,
10,$100.00 ,,,,,,
10,$225.00 ,,,,,,
10,$75.00 ,,,,,,
10,$125.00 ,,,,,,
10,$75.00 ,,,,,,
10,$65.00 ,,,,,,
10,$60.00 ,,,,,,
10,$49.00 ,,,,,,
10,$55.00 ,,,,,,
10,$135.00 ,,,,,,
10,$38.00 ,,,,,,
10,$196.00 ,,,,,,
10,$257.00 ,,,,,,
10,$200.00 ,,,,,,
10,$210.00 ,,,,,,
10,$79.00 ,,,,,,
10,$55.00 ,,,,,,
10,$182.00 ,,,,,,
10,$100.00 ,,,,,,
10,$90.00 ,,,,,,
10,$69.00 ,,,,,,
10,$49.00 ,,,,,,
10,$100.00 ,,,,,,
10,$69.00 ,,,,,,
10,$55.00 ,,,,,,
10,$435.00 ,,,,,,
10,$175.00 ,,,,,,
10,$55.00 ,,,,,,
10,$240.00 ,,,,,,
10,$105.00 ,,,,,,
10,$95.00 ,,,,,,
10,$119.00 ,,,,,,
10,$220.00 ,,,,,,
10,$100.00 ,,,,,,
10,$50.00 ,,,,,,
10,$87.00 ,,,,,,
10,$325.00 ,,,,,,
10,$135.00 ,,,,,,
10,$53.00 ,,,,,,
10,$99.00 ,,,,,,
10,$99.00 ,,,,,,
10,$200.00 ,,,,,,
10,$200.00 ,,,,,,
10,$100.00 ,,,,,,
10,$120.00 ,,,,,,
11,$99.00 ,,,,,,
11,$80.00 ,,,,,,
11,$85.00 ,,,,,,
11,$156.00 ,,,,,,
11,$200.00 ,,,,,,
11,$149.00 ,,,,,,
11,$90.00 ,,,,,,
11,$75.00 ,,,,,,
11,$439.00 ,,,,,,
11,$95.00 ,,,,,,
11,$89.00 ,,,,,,
11,$55.00 ,,,,,,
11,$59.00 ,,,,,,
11,$122.00 ,,,,,,
11,$225.00 ,,,,,,
11,$125.00 ,,,,,,
11,$58.00 ,,,,,,
11,$85.00 ,,,,,,
11,$50.00 ,,,,,,
11,$115.00 ,,,,,,
11,$43.00 ,,,,,,
11,$95.00 ,,,,,,
11,$83.00 ,,,,,,
11,$81.00 ,,,,,,
11,$125.00 ,,,,,,
11,$125.00 ,,,,,,
11,$99.00 ,,,,,,
11,$150.00 ,,,,,,
11,$165.00 ,,,,,,
11,$99.00 ,,,,,,
11,$82.00 ,,,,,,
11,$110.00 ,,,,,,
11,$143.00 ,,,,,,
11,$276.00 ,,,,,,
11,$275.00 ,,,,,,
11,$90.00 ,,,,,,
11,$139.00 ,,,,,,
11,$66.00 ,,,,,,
11,$145.00 ,,,,,,
11,$95.00 ,,,,,,
11,$100.00 ,,,,,,
11,$135.00 ,,,,,,
11,$60.00 ,,,,,,
11,$99.00 ,,,,,,
11,$138.00 ,,,,,,
11,$85.00 ,,,,,,
11,$34.00 ,,,,,,
11,$120.00 ,,,,,,
11,$65.00 ,,,,,,
11,$55.00 ,,,,,,
11,$65.00 ,,,,,,
11,$85.00 ,,,,,,
11,$49.00 ,,,,,,
11,$132.00 ,,,,,,
11,$100.00 ,,,,,,
11,$149.00 ,,,,,,
11,$110.00 ,,,,,,
11,$240.00 ,,,,,,
11,$150.00 ,,,,,,
11,$100.00 ,,,,,,
11,$54.00 ,,,,,,
11,$93.00 ,,,,,,
11,$85.00 ,,,,,,
11,$190.00 ,,,,,,
11,$85.00 ,,,,,,
11,$62.00 ,,,,,,
11,$150.00 ,,,,,,
11,$228.00 ,,,,,,
11,$70.00 ,,,,,,
11,$59.00 ,,,,,,
11,$125.00 ,,,,,,
11,$115.00 ,,,,,,
11,$76.00 ,,,,,,
11,$85.00 ,,,,,,
12,$129.00 ,,,,,,
12,$110.00 ,,,,,,
12,$85.00 ,,,,,,
12,$435.00 ,,,,,,
12,$749.00 ,,,,,,
12,$125.00 ,,,,,,
12,$126.00 ,,,,,,
12,$70.00 ,,,,,,
12,$100.00 ,,,,,,
12,$89.00 ,,,,,,
12,$265.00 ,,,,,,
12,$65.00 ,,,,,,
12,$50.00 ,,,,,,
12,$200.00 ,,,,,,
12,$43.00 ,,,,,,
12,$75.00 ,,,,,,
12,$85.00 ,,,,,,
12,$88.00 ,,,,,,
12,$60.00 ,,,,,,
12,$55.00 ,,,,,,
12,$69.00 ,,,,,,
12,$220.00 ,,,,,,
12,$175.00 ,,,,,,
12,$150.00 ,,,,,,
12,$197.00 ,,,,,,
12,$99.00 ,,,,,,
12,$175.00 ,,,,,,
12,$165.00 ,,,,,,
12,$129.00 ,,,,,,
12,$150.00 ,,,,,,
12,$130.00 ,,,,,,
12,$125.00 ,,,,,,
12,$115.00 ,,,,,,
12,$125.00 ,,,,,,
12,$215.00 ,,,,,,
12,$78.00 ,,,,,,
12,$75.00 ,,,,,,
12,$105.00 ,,,,,,
12,$65.00 ,,,,,,
12,$136.00 ,,,,,,
12,$150.00 ,,,,,,
12,$129.00 ,,,,,,
12,$39.00 ,,,,,,
12,$57.00 ,,,,,,
12,$37.00 ,,,,,,
12,$34.00 ,,,,,,
12,$35.00 ,,,,,,
12,$95.00 ,,,,,,
12,$75.00 ,,,,,,
12,$109.00 ,,,,,,
12,$42.00 ,,,,,,
12,$40.00 ,,,,,,
12,$325.00 ,,,,,,
12,$109.00 ,,,,,,
12,$115.00 ,,,,,,
12,$122.00 ,,,,,,
12,$100.00 ,,,,,,
12,$110.00 ,,,,,,
12,$100.00 ,,,,,,
12,$129.00 ,,,,,,
12,$100.00 ,,,,,,
12,$110.00 ,,,,,,
12,$220.00 ,,,,,,
12,$150.00 ,,,,,,
12,$250.00 ,,,,,,
12,$110.00 ,,,,,,
12,$498.00 ,,,,,,
12,$75.00 ,,,,,,
12,$108.00 ,,,,,,
12,$70.00 ,,,,,,
12,$175.00 ,,,,,,
12,$99.00 ,,,,,,
12,$110.00 ,,,,,,
12,$90.00 ,,,,,,
12,$75.00 ,,,,,,
12,$145.00 ,,,,,,
12,$80.00 ,,,,,,
12,$97.00 ,,,,,,
12,$82.00 ,,,,,,
12,$149.00 ,,,,,,
12,$125.00 ,,,,,,
13,$245.00 ,,,,,,
13,$338.00 ,,,,,,
13,$350.00 ,,,,,,
13,$115.00 ,,,,,,
13,$199.00 ,,,,,,
13,$80.00 ,,,,,,
13,$105.00 ,,,,,,
13,$95.00 ,,,,,,
13,$97.00 ,,,,,,
13,$111.00 ,,,,,,
13,$130.00 ,,,,,,
13,$110.00 ,,,,,,
13,$175.00 ,,,,,,
13,$95.00 ,,,,,,
13,$85.00 ,,,,,,
13,$100.00 ,,,,,,
13,$175.00 ,,,,,,
13,$90.00 ,,,,,,
13,$140.00 ,,,,,,
13,$125.00 ,,,,,,
13,$135.00 ,,,,,,
13,$127.00 ,,,,,,
13,$170.00 ,,,,,,
13,$150.00 ,,,,,,
13,$80.00 ,,,,,,
13,$174.00 ,,,,,,
13,$195.00 ,,,,,,
13,$119.00 ,,,,,,
13,$65.00 ,,,,,,
13,$98.00 ,,,,,,
13,$60.00 ,,,,,,
13,$55.00 ,,,,,,
13,$70.00 ,,,,,,
13,$95.00 ,,,,,,
13,$37.00 ,,,,,,
13,$105.00 ,,,,,,
13,$750.00 ,,,,,,
13,$160.00 ,,,,,,
13,$259.00 ,,,,,,
13,$185.00 ,,,,,,
13,$225.00 ,,,,,,
13,$105.00 ,,,,,,
13,$79.00 ,,,,,,
13,$45.00 ,,,,,,
13,$115.00 ,,,,,,
13,$86.00 ,,,,,,
13,$120.00 ,,,,,,
13,$189.00 ,,,,,,
13,$97.00 ,,,,,,
13,$125.00 ,,,,,,
13,$250.00 ,,,,,,
13,$64.00 ,,,,,,
13,$77.00 ,,,,,,
13,$70.00 ,,,,,,
13,$250.00 ,,,,,,
13,$49.00 ,,,,,,
13,$125.00 ,,,,,,
13,$140.00 ,,,,,,
13,$125.00 ,,,,,,
13,$88.00 ,,,,,,
13,$80.00 ,,,,,,
13,$100.00 ,,,,,,
14,$145.00 ,,,,,,
14,$52.00 ,,,,,,
14,$499.00 ,,,,,,
14,$130.00 ,,,,,,
14,$60.00 ,,,,,,
14,$150.00 ,,,,,,
14,$140.00 ,,,,,,
14,$335.00 ,,,,,,
14,$129.00 ,,,,,,
14,$65.00 ,,,,,,
14,$41.00 ,,,,,,
14,$65.00 ,,,,,,
14,$44.00 ,,,,,,
14,$85.00 ,,,,,,
14,$115.00 ,,,,,,
14,$47.00 ,,,,,,
14,$75.00 ,,,,,,
14,$105.00 ,,,,,,
14,$59.00 ,,,,,,
14,$105.00 ,,,,,,
14,$115.00 ,,,,,,
14,$275.00 ,,,,,,
14,$157.00 ,,,,,,
14,$99.00 ,,,,,,
14,$59.00 ,,,,,,
14,$225.00 ,,,,,,
14,$155.00 ,,,,,,
14,$140.00 ,,,,,,
14,$80.00 ,,,,,,
14,$150.00 ,,,,,,
14,$175.00 ,,,,,,
14,$78.00 ,,,,,,
14,$195.00 ,,,,,,
14,$174.00 ,,,,,,
14,$65.00 ,,,,,,
14,$50.00 ,,,,,,
14,$110.00 ,,,,,,
14,$125.00 ,,,,,,
14,$129.00 ,,,,,,
14,$105.00 ,,,,,,
14,$50.00 ,,,,,,
14,$165.00 ,,,,,,
14,$126.00 ,,,,,,
14,$79.00 ,,,,,,
14,$59.00 ,,,,,,
14,$99.00 ,,,,,,
14,$75.00 ,,,,,,
14,$159.00 ,,,,,,
14,$65.00 ,,,,,,
14,$55.00 ,,,,,,
14,$60.00 ,,,,,,
14,$65.00 ,,,,,,
14,$93.00 ,,,,,,
14,$49.00 ,,,,,,
14,$90.00 ,,,,,,
14,$55.00 ,,,,,,
14,$47.00 ,,,,,,
14,$90.00 ,,,,,,
14,$150.00 ,,,,,,
14,$61.00 ,,,,,,
14,$150.00 ,,,,,,
14,$63.00 ,,,,,,
14,$60.00 ,,,,,,
14,$60.00 ,,,,,,
14,$39.00 ,,,,,,
14,$200.00 ,,,,,,
14,$89.00 ,,,,,,
14,$65.00 ,,,,,,
14,$350.00 ,,,,,,
14,$55.00 ,,,,,,
14,$200.00 ,,,,,,
14,$151.00 ,,,,,,
14,$55.00 ,,,,,,
14,$250.00 ,,,,,,
14,$30.00 ,,,,,,
14,$115.00 ,,,,,,
15,$224.00 ,,,,,,
15,$120.00 ,,,,,,
15,$85.00 ,,,,,,
15,$150.00 ,,,,,,
15,$104.00 ,,,,,,
15,$45.00 ,,,,,,
15,$160.00 ,,,,,,
15,$85.00 ,,,,,,
15,$98.00 ,,,,,,
15,$41.00 ,,,,,,
15,$145.00 ,,,,,,
15,$79.00 ,,,,,,
15,$59.00 ,,,,,,
15,$90.00 ,,,,,,
15,$125.00 ,,,,,,
15,$80.00 ,,,,,,
15,$375.00 ,,,,,,
15,$131.00 ,,,,,,
15,$127.00 ,,,,,,
15,$169.00 ,,,,,,
15,$128.00 ,,,,,,
15,$155.00 ,,,,,,
15,$139.00 ,,,,,,
15,$57.00 ,,,,,,
15,$59.00 ,,,,,,
15,$140.00 ,,,,,,
15,$89.00 ,,,,,,
15,$90.00 ,,,,,,
15,$69.00 ,,,,,,
15,$125.00 ,,,,,,
15,$35.00 ,,,,,,
15,$144.00 ,,,,,,
15,$69.00 ,,,,,,
15,$35.00 ,,,,,,
15,$95.00 ,,,,,,
15,$90.00 ,,,,,,
15,$110.00 ,,,,,,
15,$70.00 ,,,,,,
15,$115.00 ,,,,,,
15,$130.00 ,,,,,,
15,$80.00 ,,,,,,
15,$155.00 ,,,,,,
15,$45.00 ,,,,,,
15,$169.00 ,,,,,,
15,$85.00 ,,,,,,
15,$89.00 ,,,,,,
15,$99.00 ,,,,,,
15,$96.00 ,,,,,,
15,$125.00 ,,,,,,
15,$99.00 ,,,,,,
15,$239.00 ,,,,,,
15,$110.00 ,,,,,,
15,$56.00 ,,,,,,
15,$120.00 ,,,,,,
15,$80.00 ,,,,,,
15,$93.00 ,,,,,,
15,$55.00 ,,,,,,
15,$155.00 ,,,,,,
15,$90.00 ,,,,,,
15,$185.00 ,,,,,,
15,$105.00 ,,,,,,
15,$125.00 ,,,,,,
15,$104.00 ,,,,,,
15,$195.00 ,,,,,,
15,$85.00 ,,,,,,
16,$59.00 ,,,,,,
16,$65.00 ,,,,,,
16,$60.00 ,,,,,,
16,$125.00 ,,,,,,
16,$150.00 ,,,,,,
16,$55.00 ,,,,,,
16,$65.00 ,,,,,,
16,$110.00 ,,,,,,
16,$75.00 ,,,,,,
16,$158.00 ,,,,,,
16,$90.00 ,,,,,,
16,$119.00 ,,,,,,
16,$135.00 ,,,,,,
16,$59.00 ,,,,,,
16,$55.00 ,,,,,,
16,$30.00 ,,,,,,
16,$195.00 ,,,,,,
16,$245.00 ,,,,,,
16,$169.00 ,,,,,,
16,$99.00 ,,,,,,
16,$110.00 ,,,,,,
16,$85.00 ,,,,,,
16,$110.00 ,,,,,,
16,$75.00 ,,,,,,
16,$209.00 ,,,,,,
16,$180.00 ,,,,,,
16,$65.00 ,,,,,,
16,$90.00 ,,,,,,
16,$90.00 ,,,,,,
16,$85.00 ,,,,,,
16,$100.00 ,,,,,,
16,$85.00 ,,,,,,
16,$42.00 ,,,,,,
16,$63.00 ,,,,,,
16,$35.00 ,,,,,,
16,$67.00 ,,,,,,
16,$35.00 ,,,,,,
16,$90.00 ,,,,,,
16,$300.00 ,,,,,,
16,$115.00 ,,,,,,
16,$35.00 ,,,,,,
16,$39.00 ,,,,,,
16,$85.00 ,,,,,,
16,$100.00 ,,,,,,
16,$95.00 ,,,,,,
16,$71.00 ,,,,,,
16,$75.00 ,,,,,,
16,$68.00 ,,,,,,
16,$129.00 ,,,,,,
16,$75.00 ,,,,,,
16,$125.00 ,,,,,,
16,$80.00 ,,,,,,
16,$450.00 ,,,,,,
16,$31.00 ,,,,,,
16,$29.00 ,,,,,,
16,$68.00 ,,,,,,
16,$99.00 ,,,,,,
16,$90.00 ,,,,,,
16,$325.00 ,,,,,,
17,$120.00 ,,,,,,
17,$115.00 ,,,,,,
17,$109.00 ,,,,,,
17,$145.00 ,,,,,,
17,$68.00 ,,,,,,
17,$119.00 ,,,,,,
17,$95.00 ,,,,,,
17,$55.00 ,,,,,,
17,$115.00 ,,,,,,
17,$175.00 ,,,,,,
17,$275.00 ,,,,,,
17,$85.00 ,,,,,,
17,$79.00 ,,,,,,
17,$99.00 ,,,,,,
17,$68.00 ,,,,,,
17,$99.00 ,,,,,,
17,$145.00 ,,,,,,
17,$150.00 ,,,,,,
17,$175.00 ,,,,,,
17,$135.00 ,,,,,,
17,$240.00 ,,,,,,
17,$95.00 ,,,,,,
17,$69.00 ,,,,,,
17,$125.00 ,,,,,,
17,$139.00 ,,,,,,
17,$85.00 ,,,,,,
17,$55.00 ,,,,,,
17,$375.00 ,,,,,,
17,$148.00 ,,,,,,
17,$65.00 ,,,,,,
17,$130.00 ,,,,,,
17,$100.00 ,,,,,,
17,$750.00 ,,,,,,
17,$130.00 ,,,,,,
17,$115.00 ,,,,,,
17,$99.00 ,,,,,,
17,$119.00 ,,,,,,
17,$200.00 ,,,,,,
17,$60.00 ,,,,,,
17,$110.00 ,,,,,,
17,$65.00 ,,,,,,
17,$90.00 ,,,,,,
17,$100.00 ,,,,,,
17,$125.00 ,,,,,,
17,$30.00 ,,,,,,
17,$125.00 ,,,,,,
17,$200.00 ,,,,,,
17,$50.00 ,,,,,,
18,$461.00 ,,,,,,
18,$150.00 ,,,,,,
18,$53.00 ,,,,,,
18,$99.00 ,,,,,,
18,$74.00 ,,,,,,
18,$45.00 ,,,,,,
18,$88.00 ,,,,,,
18,$78.00 ,,,,,,
18,$70.00 ,,,,,,
18,$60.00 ,,,,,,
18,$37.00 ,,,,,,
18,$99.00 ,,,,,,
18,$90.00 ,,,,,,
18,$56.00 ,,,,,,
18,$64.00 ,,,,,,
18,$120.00 ,,,,,,
18,$120.00 ,,,,,,
18,$149.00 ,,,,,,
18,$110.00 ,,,,,,
18,$129.00 ,,,,,,
18,$142.00 ,,,,,,
18,$225.00 ,,,,,,
18,$156.00 ,,,,,,
18,$175.00 ,,,,,,
18,$70.00 ,,,,,,
18,$155.00 ,,,,,,
18,$165.00 ,,,,,,
18,$245.00 ,,,,,,
18,$100.00 ,,,,,,
18,$55.00 ,,,,,,
18,$56.00 ,,,,,,
18,$85.00 ,,,,,,
18,$99.00 ,,,,,,
18,$100.00 ,,,,,,
18,$69.00 ,,,,,,
18,$68.00 ,,,,,,
18,$42.00 ,,,,,,
18,$40.00 ,,,,,,
18,$95.00 ,,,,,,
18,$69.00 ,,,,,,
18,$110.00 ,,,,,,
18,$88.00 ,,,,,,
18,$125.00 ,,,,,,
18,$69.00 ,,,,,,
18,$159.00 ,,,,,,
18,$49.00 ,,,,,,
18,$49.00 ,,,,,,
18,$135.00 ,,,,,,
18,$375.00 ,,,,,,
18,$109.00 ,,,,,,
18,$33.00 ,,,,,,
18,$48.00 ,,,,,,
18,$45.00 ,,,,,,
18,$85.00 ,,,,,,
18,$95.00 ,,,,,,
18,$110.00 ,,,,,,
18,$33.00 ,,,,,,
18,$30.00 ,,,,,,
19,$125.00 ,,,,,,
19,$70.00 ,,,,,,
19,$70.00 ,,,,,,
19,$90.00 ,,,,,,
19,$80.00 ,,,,,,
19,$69.00 ,,,,,,
19,$38.00 ,,,,,,
19,$115.00 ,,,,,,
19,$172.00 ,,,,,,
19,$150.00 ,,,,,,
19,$110.00 ,,,,,,
19,$40.00 ,,,,,,
19,$151.00 ,,,,,,
19,$149.00 ,,,,,,
19,$325.00 ,,,,,,
19,$150.00 ,,,,,,
19,$75.00 ,,,,,,
19,$325.00 ,,,,,,
19,$129.00 ,,,,,,
19,$104.00 ,,,,,,
19,$109.00 ,,,,,,
19,$150.00 ,,,,,,
19,$36.00 ,,,,,,
19,$110.00 ,,,,,,
19,$550.00 ,,,,,,
19,$139.00 ,,,,,,
19,$139.00 ,,,,,,
19,$89.00 ,,,,,,
19,$174.00 ,,,,,,
19,$125.00 ,,,,,,
19,$55.00 ,,,,,,
19,$106.00 ,,,,,,
19,$140.00 ,,,,,,
19,$93.00 ,,,,,,
19,$75.00 ,,,,,,
19,$475.00 ,,,,,,
19,$29.00 ,,,,,,
19,$105.00 ,,,,,,
19,$100.00 ,,,,,,
19,$87.00 ,,,,,,
20,$975.00 ,,,,,,
20,$100.00 ,,,,,,
20,$55.00 ,,,,,,
20,$74.00 ,,,,,,
20,$70.00 ,,,,,,
20,$150.00 ,,,,,,
20,$125.00 ,,,,,,
20,$200.00 ,,,,,,
20,$109.00 ,,,,,,
20,$137.00 ,,,,,,
20,$95.00 ,,,,,,
20,$140.00 ,,,,,,
20,$183.00 ,,,,,,
20,$70.00 ,,,,,,
20,$100.00 ,,,,,,
20,$205.00 ,,,,,,
20,$135.00 ,,,,,,
20,$188.00 ,,,,,,
20,$139.00 ,,,,,,
20,$195.00 ,,,,,,
20,$90.00 ,,,,,,
20,$39.00 ,,,,,,
20,$165.00 ,,,,,,
20,$65.00 ,,,,,,
20,$80.00 ,,,,,,
20,$135.00 ,,,,,,
20,$48.00 ,,,,,,
20,$105.00 ,,,,,,
20,$75.00 ,,,,,,
20,$79.00 ,,,,,,
20,$50.00 ,,,,,,
20,$62.00 ,,,,,,
20,$110.00 ,,,,,,
20,$75.00 ,,,,,,
20,$50.00 ,,,,,,
20,$130.00 ,,,,,,
20,$65.00 ,,,,,,
20,$145.00 ,,,,,,
20,$78.00 ,,,,,,
20,$75.00 ,,,,,,
20,$27.00 ,,,,,,
20,$250.00 ,,,,,,
20,$31.00 ,,,,,,
20,$200.00 ,,,,,,
20,$350.00 ,,,,,,
21,$129.00 ,,,,,,
21,$139.00 ,,,,,,
21,$80.00 ,,,,,,
21,$88.00 ,,,,,,
21,$125.00 ,,,,,,
21,$300.00 ,,,,,,
21,$150.00 ,,,,,,
21,$220.00 ,,,,,,
21,$143.00 ,,,,,,
21,$135.00 ,,,,,,
21,$175.00 ,,,,,,
21,$109.00 ,,,,,,
21,$95.00 ,,,,,,
21,$150.00 ,,,,,,
21,$199.00 ,,,,,,
21,$50.00 ,,,,,,
21,$120.00 ,,,,,,
21,$67.00 ,,,,,,
21,$149.00 ,,,,,,
21,$60.00 ,,,,,,
21,$125.00 ,,,,,,
21,$80.00 ,,,,,,
21,$39.00 ,,,,,,
21,$41.00 ,,,,,,
21,$127.00 ,,,,,,
21,$94.00 ,,,,,,
21,$100.00 ,,,,,,
21,$125.00 ,,,,,,
21,$673.00 ,,,,,,
21,$100.00 ,,,,,,
21,$60.00 ,,,,,,
21,$375.00 ,,,,,,
21,$150.00 ,,,,,,
21,$50.00 ,,,,,,
21,$30.00 ,,,,,,
21,$86.00 ,,,,,,
21,$75.00 ,,,,,,
21,$75.00 ,,,,,,
21,$107.00 ,,,,,,
22,$225.00 ,,,,,,
22,$295.00 ,,,,,,
22,$200.00 ,,,,,,
22,$70.00 ,,,,,,
22,$85.00 ,,,,,,
22,$90.00 ,,,,,,
22,$320.00 ,,,,,,
22,$275.00 ,,,,,,
22,$107.00 ,,,,,,
22,$167.00 ,,,,,,
22,$115.00 ,,,,,,
22,$74.00 ,,,,,,
22,$175.00 ,,,,,,
22,$128.00 ,,,,,,
22,$65.00 ,,,,,,
22,$42.00 ,,,,,,
22,$110.00 ,,,,,,
22,$150.00 ,,,,,,
22,$90.00 ,,,,,,
22,$70.00 ,,,,,,
22,$50.00 ,,,,,,
22,$65.00 ,,,,,,
22,$65.00 ,,,,,,
22,$54.00 ,,,,,,
22,$59.00 ,,,,,,
22,$280.00 ,,,,,,
22,$129.00 ,,,,,,
22,$120.00 ,,,,,,
22,$64.00 ,,,,,,
22,$75.00 ,,,,,,
22,$98.00 ,,,,,,
22,$199.00 ,,,,,,
22,$70.00 ,,,,,,
22,$100.00 ,,,,,,
22,$104.00 ,,,,,,
22,$125.00 ,,,,,,
22,$85.00 ,,,,,,
22,$75.00 ,,,,,,
22,$55.00 ,,,,,,
22,$125.00 ,,,,,,
22,$65.00 ,,,,,,
22,$68.00 ,,,,,,
22,$90.00 ,,,,,,
23,$47.00 ,,,,,,
23,$375.00 ,,,,,,
23,$55.00 ,,,,,,
23,$130.00 ,,,,,,
23,$145.00 ,,,,,,
23,$40.00 ,,,,,,
23,$95.00 ,,,,,,
23,$35.00 ,,,,,,
23,$200.00 ,,,,,,
23,$106.00 ,,,,,,
23,$155.00 ,,,,,,
23,$147.00 ,,,,,,
23,$90.00 ,,,,,,
23,$100.00 ,,,,,,
23,$39.00 ,,,,,,
23,$63.00 ,,,,,,
23,$39.00 ,,,,,,
23,$189.00 ,,,,,,
23,$100.00 ,,,,,,
23,$325.00 ,,,,,,
23,$260.00 ,,,,,,
23,$140.00 ,,,,,,
23,$150.00 ,,,,,,
23,$265.00 ,,,,,,
23,$60.00 ,,,,,,
23,$125.00 ,,,,,,
23,$105.00 ,,,,,,
23,$139.00 ,,,,,,
23,$119.00 ,,,,,,
23,$75.00 ,,,,,,
23,$119.00 ,,,,,,
23,$50.00 ,,,,,,
23,$79.00 ,,,,,,
23,$65.00 ,,,,,,
23,$450.00 ,,,,,,
